Zipcode,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30
92029.0,,,,,,,,,,,,,,,,,,,14733754.2623,,,,14733760.0473,,14733763.6423,,,14733766.0423,,,,,14733770.1763,,,,,14733775.6213,,,,14733778.5013,14733786.8213,14733792.8213,14733799.0013,,,14733807.6413,,,14733822.9113,14733828.8313,14733831.7113,14733837.7113,,,,,14733845.9633,14733856.2303,,,,,14733859.3803,,14733868.0203,14733872.5003,,,,,,,,14733881.6803,14733888.8803,14733895.0003,,,,,14733901.8643,,,,14733909.6043,14733914.8543,,14734251.4443,,,14734255.3503,,,14734261.3503,,,,14734273.8003,,,,14734285.6003,14734308.6733,14734317.9133,,,,14734323.9133,,14734331.1593,,14734352.6643,14734358.0643,14734363.2243,14734376.2443,14734389.6703,14734393.3503,14734509.6253,,14734521.7853,14734552.2353,14734557.3953,14734560.1553,14734583.7753,14734588.3753,14734597.1953,14734616.1303,14734624.3203,14734634.7203,,,,,,,,,,,,,14734641.6003,,,,,,,,,14734649.8803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14734657.9913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14734660.6243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92036.0,,,,,,,,,,,,,,,14734663.4313,,,,,,,14734669.1903,14734674.7253,14734675.5573,14734678.2213,,,14734683.5863,,,,,,,,14734685.1863,,,,,,,,,,,,,,,14734686.6263,,14734689.3263,,14734692.1103,,,,,14734697.5983,,,,,,,,,14734700.5983,,,,,,,,14734703.5983,14734709.0383,,,,,,,14734712.0443,14734716.6203,,,14734719.6803,,14734723.2803,14734732.3803,,14734738.6803,,,,,,,,,,,14734745.1603,,,,,,,,14734746.4563,,,,,,,,,,14734761.2163,,,,,14734775.9363,14734782.5763,14734792.0263,,,,,,,,,,,,,,14734799.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92037.0,,,,,,,,,,,14734801.5003,,,,,,,14734805.8573,,,,,14734812.2193,14734817.7863,14734818.9223,14734824.0483,,,,14734831.2483,,14734833.6483,,14734841.9193,,14734845.5193,,,,,14734851.2073,,14734852.9993,,14734864.4553,,,14734867.1993,14734872.5993,,,14734895.7483,14734898.7083,14734902.8343,,,,,,,,14734905.7943,14734917.6343,,,,14734920.9343,,14734923.7243,14734933.5943,14734937.7943,,,14734939.1543,,14734941.7143,14734947.3143,14734950.6743,,,14734953.2543,14734970.1043,,,14734974.5043,,14734992.7843,14735001.6343,14735026.8943,,14736236.4893,14736288.7793,14736290.8193,,,14736295.8593,,14736306.0193,14736311.6193,,14736320.8193,,14736324.3193,14736326.8493,14736348.3493,14736351.8593,,,14736357.3793,14736366.8293,,,14736379.1593,14736404.8513,14736421.5563,14736428.2163,14736442.4363,14736487.9463,14736511.5063,14736519.0263,14736522.0223,14736525.7023,14736560.5923,14736563.9673,,,14736569.6073,14736598.1123,14736621.3223,,14736625.7873,14736630.8473,,,,,,,,,,,,14736642.3673,,,,,,,,,,14736649.2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92040.0,,,,,,,,,,14736650.0433,,,,,,,,14736653.7873,,,,14736656.9693,14736660.4543,,,14736666.7343,,14736669.6143,,,14736674.8263,,,,,,14736679.4663,14736682.2663,14736687.5463,,14736694.7463,14736700.5063,,,14736718.8483,14736724.2483,14736729.2883,,,14736740.8083,14736746.2083,,14736755.5083,14736762.8683,,14736779.3283,,,,,,,14736785.0883,,14736789.8883,,,,,,,,,,,,,14736796.8883,14736808.5363,14736815.4003,,,,,14736820.8083,14736826.0883,14736840.0083,14736851.8583,14736863.0583,14736876.2263,,,,,,14736879.3763,,14736882.5043,,,14736891.6243,,,,14736900.6243,14736909.6243,,,,,,14736922.2243,14736926.4043,14736933.2443,14736937.1323,,14736953.9023,14736991.9123,14737013.6723,14737019.5523,14737022.9123,14737028.0723,14737058.1323,14737064.9323,,,14737110.2923,14737123.8523,14737130.6583,14737147.0183,14737167.2883,14737174.1983,,,,,,,,,,,,14737184.7983,,,,,14737197.9583,,,,,,,,,14737211.4783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737216.9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737219.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737221.0293,,,,,14737229.2393,,14737242.5793,,,,,14737244.3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737247.3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92054.0,,,,,,,,,,,,,,,,,,,,,14737250.4453,,,,,,,,,,,,,,,,,14737261.2453,,,,,14737298.9253,14737304.4933,,,14737307.3733,,14737312.6653,,14737314.0373,14737343.2633,14737352.2813,,14737358.1613,,,14737399.2693,14737415.5093,14737419.3943,14737423.6443,,14737430.4123,,,14737433.5623,14737435.1623,,,,,14737438.2023,,,14737441.3523,14737447.3163,14737450.7163,,14737452.8163,,,,14737457.0163,,,,,,,,,14737460.1663,,,,,,,,14737464.5063,,14737472.3063,,,,,,,14737483.1063,,,,,,,,14737490.0063,,,,,14737494.6063,,,,14737501.3263,,,14737505.0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737508.4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737519.0923,,,,,,,,,,,,,,,,,,,,14737554.4963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14737670.6563,,,,,,,,14737784.8963,,14737791.6463,,,,14738342.2663,,14738865.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92056.0,,,,,,,,,,,14738865.6013,14738866.0513,,,,,,,14738868.7213,,,14738871.7623,14738874.5813,14738877.2333,,,,14738879.0333,,,,,,,,,,,,,,,,,14738888.1533,,,,14738893.2733,,14738897.7733,14738900.6533,,,14738906.4133,,,,14738912.5183,,,,,14738918.2783,,,14738924.5783,,,,,,,,,,14738928.0783,,,,,,,14738932.9783,,,14738939.0983,,,,,,14738945.6083,,,,,,,,,,,,,14738949.1083,,,,14738955.8583,,14738958.5233,14738975.5433,,14738978.6933,14738980.2053,,14738993.9453,,14738999.4053,14739001.6053,,,,,14739008.5353,,,14739012.2953,,,,,,,,,,,,,,,14739018.5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92057.0,,,,,,,,,,,,,,,,,,14739019.6343,,,,,14739024.1883,14739026.4203,14739033.1713,14739036.6953,,,,,,,,,14739039.2153,,,,,,14739042.8153,,,,,14739048.3593,,14739054.5593,,,,,,14739067.6793,,14739075.6963,,,,,,,,,,14739080.5393,,,,,,,,,14739084.7393,14739091.9593,14739098.7593,14739104.0293,,,,,14739108.6053,14739113.7053,,,,14739119.6453,14739125.3723,,14739126.6923,14739131.9523,,,,,,,,,,,,,,,,,,14739136.6773,,14739143.2623,14739157.3273,14739161.8273,,,14739166.7473,14739182.3233,14739186.6233,,,14739190.7633,14739211.7633,14739214.9833,14739220.1433,14739223.2633,14739230.8233,14739234.1833,,14739247.9833,14739256.4433,14739264.5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14739267.1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14739273.5433,,,,,,,14739281.6433,,14739287.2833,,,,,,,,,,,,14739489.6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14739493.8533,,,,,,,,14739499.5533,,,,14739505.4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14739508.2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,14739513.6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92061.0,,,,,,,,,,,,,,,,,,,,,14739516.3623,,,,,,,,,,,,,,,,,,,,,14739517.3223,,,,,,,14739519.7223,,,,,14739527.0823,,,,,,,14739544.3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14739556.6743,,,,,,,,,,,,,,,,,14739805.0743,,,,,14739807.5703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92064.0,,,,,,,,,,,,,,,14739812.3263,,,14739823.0093,,14739828.3513,,,14739849.5163,,14739880.0103,14739893.2813,14739906.6013,14739919.1433,,14739920.6403,14739921.3823,,14739924.0643,,14739926.9443,,14739940.9843,14739958.9843,14739961.7563,14739962.9563,14739965.9263,14739973.1263,,,14739975.9263,,,14739979.9863,,,14739997.4743,,14740016.4413,14740045.6733,14740069.2233,14740077.1233,,14740082.8113,14740094.6913,,14740107.8913,14740112.0513,14740121.3463,,14740123.3463,14740147.2103,14740152.8793,14740167.9193,,,14740183.2193,,,,14740213.1063,14740232.2163,14740266.0663,14740276.4263,14740280.5063,14740294.8463,,14740299.4773,14740313.7573,,14740334.8373,14740351.5673,14740365.5673,14740373.6773,14740767.3973,14741362.5673,14741513.4873,14741525.2813,14741536.4413,14741549.2513,14741556.2713,14741559.6113,14741621.0113,,14741627.9413,14741632.0363,,14741656.9773,,14741692.8493,14741730.8543,14741771.6543,14741784.5293,14741791.0893,14741813.2973,,14741850.7473,14741869.8973,14741911.8973,14742024.1413,14742051.8613,14742130.1113,14742179.6513,14742255.6013,14742356.4413,14742379.5413,14742395.6363,14742435.7113,14742540.7413,14742551.2913,14742591.0163,14742654.3463,14742696.6613,14742717.2113,14742840.4063,14742860.2013,14742868.3113,14742890.5783,,,,,,,,,,,,14742938.6083,,,,14742955.5733,,,,14742957.791,,,,14742965.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92065.0,,,,,,,,,,,,,,14742970.402,,14742975.041,14742987.474,14742998.675,14743001.346,,,14743013.8521,14743016.0981,14743022.7941,14743030.8861,,14743034.8631,,14743048.0941,,14743050.9741,14743055.7741,,14743061.5341,14743072.9841,,14743077.0611,,14743088.6611,14743097.6611,14743099.1921,14743105.3121,,,14743135.6721,14743161.5591,14743184.2791,14743190.0391,14743195.9791,14743212.9991,14743243.7311,14743256.2561,14743269.6811,14743278.3391,14743283.6191,14743317.4171,14743325.4331,14743328.1771,14743342.8291,14743356.8611,14743386.2551,,14743392.1451,14743401.5951,14743407.0471,14743419.8111,14743442.4771,14743446.1071,,14743456.9971,,14743468.4231,14743483.0331,14743488.6721,14743502.2321,14743516.6721,14743528.2721,14743541.7021,14743544.8521,14743551.6521,14743558.0431,,14743560.2431,,14743572.4831,14743583.1831,14743595.9431,,14743604.3831,14743623.5831,14743655.0211,14743670.4211,14743716.7611,,14743731.1911,14743750.4231,14743757.3531,14743774.9931,,,,14743784.4971,14743791.4971,14743815.9171,14743829.1471,14743835.7071,14743847.1871,,14743851.5071,14743854.7471,14743876.3471,14743895.9071,,14743902.2071,14743908.4711,14743915.8311,14743945.7861,14743993.8911,14744010.0161,14744018.7661,14744041.8861,14744049.5361,14744062.9761,,14744070.6561,14744080.1061,14744099.7361,14744120.6661,14744183.0301,14744241.2901,14744267.0301,14744276.0701,,,14744321.0701,,,,,,,,,14744371.4051,14744380.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92066.0,,,,,,,,,,,,,,,,,,,,14744381.8451,,,,14744387.2091,,14744392.5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14744396.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,14744401.1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14744406.8941,14744415.4741,,14744418.8731,,14744424.5531,14744436.0731,14744444.3051,,,14744451.6651,,,,,14744462.2251,,,,,,14744478.2521,,14744484.5521,,14744487.9521,14744512.1321,,,,,14744526.2261,14744537.5661,,,,,,14744558.5661,14744566.7261,,,,,14744583.5261,14744594.1011,,,14744608.1011,,,,14744624.9011,,,,14744638.3411,,,,,,,14744640.3211,,,,14744647.5671,,14744651.4391,14744718.8791,14744740.7191,,14744753.2631,14744771.3231,14744779.8731,,14744789.4731,,14744820.1931,14744898.9431,,14744915.8631,14744928.0131,14744941.5581,14744980.2231,14745130.2231,,14745138.6831,,,,,,,,,,,,,14745151.1631,,14745161.2431,,,,,,,14745173.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14745173.9031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92069.0,,,,,,,,,,,,,,,,,14745176.5741,,,,14745179.0831,,14745187.0371,,,,,,,14745190.0371,14745192.9171,,,,,14745196.8771,,,,,,,,,,,,,14745203.6271,14745209.5071,14745215.2671,,14745220.0271,,,14745318.8111,,14745363.1631,14745366.1691,,14745377.0261,,,,,14745381.5351,,,,14745399.3551,,,14745558.4861,,14745568.5061,,14745573.0061,14745602.8341,,,,,,,,14745970.1941,,,14746101.7741,,14746103.7901,,,,,,,14746108.8301,,,,14746112.8301,14746116.8301,,14746124.6061,,,14746127.9811,,,14746135.7211,,,,,,,14746151.8911,14747266.0111,14747271.8911,,14747276.4911,14747282.7011,,14747287.5011,14747289.3811,,14747295.8611,,14747299.6611,14747303.3411,14747323.0811,,,,,,,,,,,,14747327.3111,,,,,14747334.8711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14747337.8711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14747340.8411,,,,,,14747347.8551,,,,,,,,,,,,,,,,,,,14747359.9551,,,,,,14747363.5551,,,,,,,,,,,,,,,,,,,,14747384.9751,,,,,14747390.8551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92071.0,,,,,,,,,,,,14747393.0801,,,,,,,14747398.5101,14747401.1811,,14747403.4061,,14747407.8501,,,,,14747411.4501,,,14747417.7351,,14747419.5051,,,,,,,14747422.1451,14747426.4851,14747427.8051,,,,,,14747435.0051,,,,14747440.7651,,,14747446.2531,,,,,,14747449.6011,14747454.4011,,,,14747457.1011,,,,,14747460.4411,14747496.4111,14747505.5911,14747510.6911,,14747512.9351,14747523.4751,,,,,,,,14747527.5551,14747535.6451,,14747541.7651,,14747545.2651,,,,,,,14747548.6851,,,,,,14747552.1051,14747597.5051,,,14747607.4801,,,,,,,14747614.6801,14747618.9851,14747620.7131,14747631.0431,14747636.8031,14747640.9431,,14747645.1431,14747703.5131,,14747706.0431,14747716.6031,14747720.6031,,14747732.1181,14747754.3851,,14747757.9851,,,,,,,,,,,,14747765.7401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92074.0,,,,,,,,14747768.0631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14747776.4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92075.0,,,,,,,,,,,,,,,,,,,,,14747780.4071,14747782.1881,,,,14747787.5521,,,,,,,14747789.1371,14747794.6481,,,,,,,14747797.6481,,,,,,,,,,,,,14747800.7481,,14747808.1481,,,,,,,,,,,,,14747811.0881,,,,,,,,14747813.1281,14747821.5281,,14747824.2031,,,,,,,14747829.9411,,14747834.1411,14747838.7311,,,,,14747848.5111,,14747857.1211,,,,,,,,14747861.5211,,,,,,,,14747868.3111,14747888.8511,,14747894.2511,,14747899.4111,14747915.2511,,,,14747923.1711,14747936.6711,,,,14747951.7261,14747955.4861,14747967.3461,,14747972.0461,,,,,,,,,,,,,,,,,,14747976.7261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14747978.7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14747982.3661,,,,,,,,,,,,,,,,,,,,,,,,,,14747987.7381,,,,,,,,,,,,14747991.7461,,,,,,,,,,14748001.8581,,14748003.0831,14748006.6031,,,,,,,14748009.4031,,,14748013.6031,,,,,,,14748025.3031,14748030.7631,,14748034.6331,,,,14748053.2431,,,14748057.0231,,14748066.9931,14748071.2931,14748080.5231,,14748086.9631,14748089.9531,14748095.3531,,14748111.9551,,,,,,,,,,,,,,14748113.8051,,,14748120.5551,14748122.8051,14748129.5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14748138.1951,,14748142.0801,,14748146.9801,,,,,,,,,14748152.8601,,,14748159.1601,,,,,,,,,14748164.9401,14748168.9001,,14748182.0121,,,14748278.0121,,,,,,,,,,,14748285.2641,,,,,,,14748293.0401,,14748301.6801,14748309.0301,,14748312.6301,14748327.8101,,14748607.4601,,,,,,,,14748611.1601,14748639.6801,,14748648.8451,,,,,,,,,,,,,,14748651.7251,,,,,,,,,,,,,14748663.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92082.0,,,,,,,,,,,,,,,,,,,,14748666.6921,,14748671.2801,14748682.6441,,14748687.6341,,,14748708.9341,14748711.8141,,,14748716.7101,,,,,14748720.0701,,,,14748726.2301,14748731.9901,14748736.7901,14748739.6701,14748744.0221,14748754.5221,,,,14748757.5221,14748771.4541,14748782.6221,14748789.8221,,14748818.7661,14748824.5261,14748834.1261,,14748838.9561,,14748841.9561,,14748845.3091,14748850.7971,14748860.9371,,,14748866.2811,,14748874.8831,14748881.8831,,,,14748887.8951,14748889.2151,14748894.9951,,,,14748904.7151,,,14748916.0651,,14748922.0051,14748945.6071,,14748959.5671,14748965.1671,,14748976.0571,,,,,14748983.6571,,,14748993.6471,,14749002.0471,14750144.3771,14750152.9271,14750174.7391,,14750179.6391,14750185.4141,,,14750192.5091,14750211.7391,,14750227.4341,14750235.1741,,14750275.7281,14750283.0881,14750435.9081,14750437.1981,14750448.2881,,14750470.2631,14750487.8781,,,,14750503.6681,14750539.2481,14750586.5631,14750600.4391,,,,,,,,,,,,,14750627.9841,,,,,,,,,14750633.2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92083.0,,,,,,,,,,,,,,14750642.1061,,,14750645.6661,,,14750647.9131,,,,14750656.0111,14750658.2571,14750662.6811,,,14750665.6811,14750677.6811,,14750688.8811,,14750691.6361,14750694.6361,14750697.5161,14750704.7161,,14750707.1161,,,,,,,,14750709.7561,,14750712.5401,,,,,14750715.4201,,14750718.3001,,,,14750722.6201,14750724.5401,,,,,,14750728.0401,,,,,,14750736.8801,,,14750744.3601,,,,,,,,,14750747.3701,,14750757.8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14750765.6821,,,,,14750774.2821,,,,14750790.0321,,,,,,14750792.9121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92084.0,,,,,,,,,,14750794.6761,14750797.8011,,,,,,,14750801.9581,,14750809.4461,14750816.3081,14750821.0461,14750823.2951,14750828.2231,14750833.0661,14750835.9461,14750839.7861,,,,,,,14750843.3861,14750845.9441,,,,14750849.9501,14750856.1581,14750863.2821,,14750867.2421,14750872.6421,14750879.8421,14750882.8421,,14750887.6491,14750896.7291,14750911.8091,14750931.7291,14750956.2681,14750971.0881,14750974.2881,,,,,14750976.8681,14750985.0401,,,,14751009.1901,,14751011.9341,,14751016.8841,14751023.5921,14751025.6921,14751036.0471,,,,14751039.1971,14751042.7071,14751055.0511,14751059.3931,,14751065.6931,,,,,,,14751073.2931,14751085.6131,14751096.1711,,14751108.5511,,14751136.0071,14751138.1071,,,,,14751142.7271,,,14751162.5991,,14751184.5991,,14751192.5441,,,,,,14751201.6161,14751206.1261,14751212.1741,,14751217.2141,14751241.0281,14751263.4111,,14751272.3031,14751293.4781,14751298.1781,14751336.8781,,,14751340.2081,,14751377.2781,14751391.2801,14751400.9251,14751411.2651,14751413.7151,,,,,,14751418.1151,,,,,,14751436.4951,,,,,,,,,,14751438.9951,14751441.4951,14751452.7151,,14751459.9951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14751465.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92086.0,,,,,,,,,,,14751466.5161,,,,14751467.6771,,,,,,,,14751470.4871,,14751473.4471,,,14751475.0471,,14751476.5271,,,,,,,,,,,,,,,14751478.0271,14751481.0271,,,,,,,,,,14751483.9071,,,,,,,,14751489.8041,,,,,,,,,14751493.5441,14751507.4041,,,,,,,,,,,,14751541.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14751546.1881,14751554.1081,,,14751563.0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
